1308463	I don't have change.	10069351	Aku tidak punya uang receh.
1308463	I don't have change.	10069352	Aku ga punya recehan.
45234	The news made him happy.	7021332	Berita itu membuatnya bahagia.
1887341	I hate cops like him.	4095029	Aku benci polisi seperti dia.
252437	I was born in Osaka in 1977.	929099	Saya lahir di Osaka pada tahun 1977.
9754919	It's a pity you can't join us.	4144754	Sayang sekali kau tidak bisa bergabung dengan kami.
1431363	I have two children.	8818247	Aku punya dua anak
12110809	What are you waiting for? Write to him!	8864708	Apa yang Anda tunggu? Menulislah kepadanya!
12110800	Today I will not smoke.	12110812	Hari ini saya tidak akan merokok.
5257476	You've already had breakfast, haven't you?	4959573	Kalian sudah makan pagi, bukan?
12110815	He concentrated.	10126365	Dia berkonsentrasi.
7405458	He said he was hungry.	4136610	Dia berkata bahwa dia lapar.
6130	She is mad at me.	11134952	dia marah kepada ku
4013949	Are there any other options?	3804722	Apakah ada pilihan lain?
735913	Do I have to change planes in London?	4556144	Apakah saya harus mengganti pesawat di London?
9011998	Why is your skirt so long?	3325853	Mengapa rokmu begitu panjang ?
286838	What do you think of his new novel?	779489	Bagaimana pendapat Anda tentang novel barunya?
5780362	I'm learning Hungarian.	12047549	Saya sedang belajar bahasa Hungaria.
256788	I have to go home.	1233993	Saya harus pulang.
2419514	Facebook is boring.	9153617	Facebook membosankan.
11173982	I didn't receive anything.	11062706	Aku tidak menerima apa-apa.
8555850	Where's the market?	8539310	Dimana pasarnya?
2291574	I accept your apology.	5268905	Aku menerima permintaan maafmu.
4980814	I see the sky.	4989831	Saya melihat langit.
2481307	May I kiss you?	4924439	Boleh aku menciummu?
57307	This room is for rent.	4159776	Ruangan ini disewakan.
954582	What was that sound?	4251107	Suara apa itu?
251135	My hobby is collecting foreign stamps.	331524	Hobiku mengoleksi perangko luar negeri.
57228	This sentence is grammatically correct.	397189	Kalimat ini benar secara gramatik.
846699	There are three kinds of people in the world: those who can count, and those who can't.	1032252	Terdapat tiga macam orang di dunia: mereka yang mampu berhitung dan mereka yang tidak mampu melakukannya.
61219	How do you use this camera?	4239351	Bagaimana cara menggunakan kamera ini?
15971	Do you believe in God?	1019412	Apakah Anda percaya pada Tuhan?
2439770	I like learning ancient languages.	4963131	Saya suka belajar bahasa-bahasa kuno.
12110848	The car was parked in front of the building.	11037458	Mobil diparkir di depan gedung.
12110789	Leeches suck blood.	12110870	Lintah mengisap darah.
56828	Read this book.	12110904	Baca buku ini.
12110802	Tomorrow I'll quit smoking.	12110905	Besok saya akan berhenti merokok.
12110493	This is my suitcase.	12110906	Ini koper saya.
1023869	Tom, I need your help.	12111227	Tom, aku butuh bantuanmu.
1312779	Since when do you learn Latin?	12111280	Sejak kapan kamu belajar bahasa Latin?
5001396	This is all for Tom.	12111294	Ini semua untuk Tom.
11941588	I am your husband!	12111296	Aku suamimu!
11941588	I am your husband!	12111297	Aku ini suamimu!
11941588	I am your husband!	12111298	Aku itu suamimu!
2884555	Some people did nothing.	12111304	Beberapa orang tidak melakukan apa-apa.
12111350	I have the willingness to learn from others.	12111360	Saya memiliki kemauan untuk belajar dari orang lain.
5938180	Tom is with his parents now.	12111409	Tom sekarang bersama orang tuanya.
2821661	What're they doing?	12111417	Apa yang mereka lakukan?
12111422	Tom is one of our best players.	12111424	Tom adalah salah satu pemain terbaik kami.
12111419	I need to find my family.	12111425	Aku harus menemukan keluargaku.
12096329	All parents want their kids to be happy.	12111426	Semua orang tua ingin anak-anaknya bahagia.
306226	What are they doing?	12111417	Apa yang mereka lakukan?
12112035	I'm ready to face any obstacle that comes my way.	12112038	Aku siap menghadapi semua rintangan yang menghalangiku.
12112034	Where are you going to hide?	12112048	Ke mana kamu akan bersembunyi?
11190301	Ziri killed the snake with a rock.	12112064	Ziri membunuh ular itu dengan batu.
8249022	Muslims don't eat snake.	12112067	Orang Islam tidak makan ular.
1751613	He knows how to fry eggs.	12112070	Dia bisa menggoreng telur.
10107336	I can't go back home.	12112074	Aku tidak bisa pulang.
8177534	Tom isn't the only one that wants to leave.	12112094	Tom bukanlah satu-satunya yang ingin pergi.
5915242	Tom isn't the only one who wants to leave.	12112094	Tom bukanlah satu-satunya yang ingin pergi.
2248278	I'm the last.	12112099	Aku yang terakhir.
2248278	I'm the last.	12112100	Akulah yang terakhir.
2254549	What causes that?	12112104	Apa yang menyebabkan itu?
2254550	What causes this?	12112106	Apa yang menyebabkan ini?
11987123	Why aren't you both sleeping yet?	12112108	Kenapa kalian berdua belum tidur?
1745701	It was my fault.	12112113	Itu salahku.
2648438	That was my fault.	12112113	Itu salahku.
2284288	I'll never forgive her.	10963155	Aku tidak akan pernah memaafkannya.
2284290	I will never forgive her.	10963155	Aku tidak akan pernah memaafkannya.
12111634	The doll is at home.	12112124	Bonekanya ada di rumah.
7264384	Sami's room smelt of alcohol.	12112129	Kamar Sami berbau alkohol.
65156	The language spoken in Australia is English.	12112133	Bahasa yang digunakan di Australia adalah bahasa Inggris.
8102687	Tom can't hear.	12112136	Tom tidak bisa mendengar.
5937978	I'm never going to forgive Tom.	12112137	Aku tidak akan pernah memaafkan Tom.
1886646	Where are they?	12112139	Mereka di mana?
8423426	His blood is red.	12112144	Darahnya merah.
3826211	I don't have a bike.	5481962	Saya tidak punya sepeda.
2236711	Tom is handcuffed.	12112149	Tom diborgol.
2628697	I seldom watch documentaries.	12112159	Saya jarang menonton film dokumenter.
12110993	That's very suspicious.	12112169	Itu sangat mencurigakan.
12109560	All the windows face south.	12112179	Semua jendelanya menghadap ke selatan.
10463681	I am Georgian.	12112186	Aku orang Georgia.
2111726	I'm here.	12112190	Aku di sini.
2846067	I have many friends from Recife.	12112191	Saya punya banyak teman dari Recife.
650986	She likes ice cream.	12112204	Dia suka es krim.
641018	I thought that he would come.	12112208	Aku pikir dia akan datang.
645080	You must read this book.	12112214	Kalian harus membaca buku ini.
650268	Suddenly he saw me.	12112218	Tiba-tiba dia melihatku.
404295	No one is working. Everyone's watching the World Cup.	12112230	Tidak ada yang sedang bekerja. Semua orang sedang menonton Piala Dunia.
1484	Nobody understands me.	12112235	Tidak ada yang memahamiku.
509620	What year were you born?	12112239	Kamu lahir tahun berapa?
451748	No one lives in this building.	12112247	Tidak ada yang tinggal di gedung ini.
451748	No one lives in this building.	12112249	Tidak ada yang tinggal di bangunan ini.
243400	It may rain tonight.	12112255	Nanti malam mungkin hujan.
72925	Nobody can do two things at once.	12112257	Tidak ada yang bisa melakukan dua hal bersamaan.
322029	He doesn't like us.	12112262	Dia tidak suka dengan kami.
7191504	I know why Tom came to Australia.	12112271	Saya tahu mengapa Tom datang ke Australia.
261260	I can't make out what she said.	12112274	Aku tidak bisa memahami yang dia katakan.
282032	The cat slept on the table.	12112281	Kucing itu tidur di atas meja.
10726633	They're sunbathing.	12112966	Mereka sedang berjemur.
3230719	A hexagon has six sides.	10502819	Segi enam mempunyai enam sisi.
12097298	I can't think today.	12115197	Hari ini aku tidak bisa berpikir.
7394093	She still hasn't done that, has she?	12115488	Dia masih belum melakukan itu, kan?
7394093	She still hasn't done that, has she?	12115492	Dia masih belum melakukannya, kan?
7394092	He still hasn't done that, has he?	12115488	Dia masih belum melakukan itu, kan?
7394092	He still hasn't done that, has he?	12115492	Dia masih belum melakukannya, kan?
12115491	We must reject the normalization of hate speech in all forms.	12115504	Kita harus menolak normalisasi ujaran kebencian dalam segala bentuk.
4662674	Try to speak French as often as possible if you want to improve your French.	12115515	Sering-seringlah berbicara dalam bahasa Prancis jika kamu ingin meningkatkan kemampuan bahasa Prancis-mu.
12115512	We are not stupid.	12115522	Kami tidak bodoh.
6355355	I gave each boy an apple.	12115525	Aku memberi masing-masing anak sebuah apel.
11915164	Don't throw things at me.	12115530	Jangan melempar barang-barang kepadaku.
2548408	I tried to warn Tom.	12115538	Aku berusaha memperingatkan Tom.
11777682	I feel slightly better.	12115548	Aku merasa sedikit lebih baik.
11777682	I feel slightly better.	12115557	Aku merasa mendingan.
12117003	These gentlemen are from the consulate.	12117004	Bapak-bapak ini dari konsulat.
7316921	Today's October 20th.	12117006	Hari ini tanggal 20 Oktober.
7316922	Today is October 20th.	12117006	Hari ini tanggal 20 Oktober.
1151784	Today is Friday.	12117007	Hari ini hari Jumat.
5753570	Tom died October 20th.	11742425	Tom meninggal pada tanggal 20 Oktober.
5828319	I'm Tom, Mary's husband.	12115543	Saya Tom, suami Mary.
7733948	Thank you, Tom.	12117022	Terima kasih, Tom.
12117036	I can't live abroad.	12117063	Saya tidak bisa tinggal di luar negeri.
5902881	I'm not a singer.	12117066	Aku bukan penyanyi.
5902881	I'm not a singer.	12117065	Saya bukan penyanyi.
1907147	Please open the package.	8864687	Silakan buka paket itu.
5573255	For me, that is not a problem.	8559713	Bagiku, itu bukanlah masalah.
3820778	Where do you sleep?	8873547	Di mana kamu tidur?
10352613	The exam wasn't hard.	10363936	Ujiannya tidak sulit.
887146	She gave him something to drink.	1509215	Dia memberikannya sesuatu untuk diminum.
9011743	He gave him something to drink.	1509215	Dia memberikannya sesuatu untuk diminum.
9011744	He gave her something to drink.	1509215	Dia memberikannya sesuatu untuk diminum.
1651011	I'm not your friend.	8818236	Aku bukan temanmu
456425	My head hurts.	5868227	Kepalaku sakit.
278567	My brother is small but strong.	3253722	Saudaraku kecil tetapi kuat.
34792	Pizza is my favorite food.	4449989	Piza adalah makanan kesukaanku.
5067974	How long have you been living in Osaka?	5053358	Sudah berapa lama kamu tinggal di Osaka?
690540	My family is from Malaysia.	4642796	Keluarga saya dari Malaysia.
4665625	Tom will be there, won't he?	12117815	Tom akan ada di sana, kan?
12117814	I emptied the bucket.	12117816	Aku mengosongkan ember itu.
12117814	I emptied the bucket.	12117818	Aku mengosongkan ember.
301850	He sold all his land.	12117822	Dia menjual semua tanahnya.
8920383	No one is waiting for you.	12117847	Tidak ada yang menunggumu.
3915380	I help her almost every day.	12119277	Aku membantunya hampir setiap hari.
3915379	I help him almost every day.	12119277	Aku membantunya hampir setiap hari.
12119353	Tell them to wait.	12119355	Suruh mereka menunggu.
12119843	I hate you all!	12119864	Aku benci kalian semua!
8391501	He's hungry.	12119868	Dia lapar.
10017391	She is hungry.	12119868	Dia lapar.
8179164	He is hungry.	12119868	Dia lapar.
8391503	She's hungry.	12119868	Dia lapar.
3826048	Tom didn't know Mary had a boyfriend.	12119886	Tom tidak tahu kalau Mary punya pacar.
6125430	Tom didn't know that Mary had a boyfriend.	12119886	Tom tidak tahu kalau Mary punya pacar.
1026984	Tom bought a new car.	12120045	Tom membeli mobil baru.
299926	He bought a new car.	12120046	Dia membeli mobil baru.
1291794	She bought a new car.	12120046	Dia membeli mobil baru.
9171023	Tom bought a house.	12120063	Tom membeli rumah.
11200446	Tom bought a new house in Boston.	12120068	Tom membeli rumah baru di Boston.
60147	This house is mine.	12120084	Rumah ini milik saya.
67060	That's our house.	12120085	Itu rumah kami.
11704938	I have two houses.	12120088	Saya punya dua rumah.
3374754	I have my own house.	12120095	Saya punya rumah sendiri.
3826804	I hate you all.	12120592	Aku benci kalian semua.
6274703	I hate all of you.	12120592	Aku benci kalian semua.
12120017	Close your eyes, and listen carefully.	12120596	Tutup matamu dan dengarkan baik-baik.
12120881	What kind of shop is this?	12120886	Toko apa ini?
12120881	What kind of shop is this?	12120887	Toko macam apa ini?
2273787	We don't live here.	12120888	Kami tidak tinggal di sini.
2002513	The box is heavy.	12120895	Kotak itu berat.
1983748	This box is heavy.	12120897	Kotak ini berat.
5338800	That box is heavy.	12120895	Kotak itu berat.
57641	Can you conjugate this verb?	12120899	Bisakah kamu mengonjugasikan kata kerja ini?
2405822	I said go home.	12120901	Aku bilang, pulanglah.
2545774	Tom isn't wearing socks.	12120903	Tom tidak memakai kaus kaki.
442120	This flag is very beautiful.	12120904	Bendera ini cantik sekali!
707432	This flag is very pretty.	12120904	Bendera ini cantik sekali!
5930410	How fast is your computer?	12120905	Secepat apa komputermu?
3434272	Tom isn't healthy.	12120906	Tom tidak sehat.
1209927	I was married once.	12120907	Aku dulu pernah menikah.
2012683	I want to see what happens.	12120910	Aku ingin melihat apa yang terjadi.
8651387	She never cried.	12120911	Dia tidak pernah menangis.
8477979	He never cried.	12120911	Dia tidak pernah menangis.
1877118	We only have a few hours.	12120912	Kita hanya punya waktu beberapa jam.
5715987	Both of them survived.	12120915	Keduanya selamat.
1895688	You should come.	12120916	Sebaiknya kamu datang.
10212353	She's studying for the exam.	12120917	Dia belajar untuk ujian.
12121583	Maria and Tom are laughing, but I'm not.	12121586	Maria dan Tom tertawa, tetapi aku tidak.
3578020	This is a newspaper.	12121592	Ini koran.
10221568	You spat.	12122830	Kamu meludah.
11845143	Did he see her?	12122831	Apakah dia melihatnya?
10107881	Yanni saw Rima.	12122832	Yanni melihat Rima.
12124882	He was raised in a small village.	7021340	Dia dibesarkan di sebuah desa kecil.
12122126	That's not Tom. Tom is dead.	12125742	Itu bukan Tom. Tom sudah meninggal.
1821407	His sons want to be lawyers.	12126866	Anak-anaknya ingin menjadi pengacara.
12128192	It's a cockroach.	12128688	Itu kecoak.
12129792	It's fake.	4026366	Itu palsu.
12130235	My father is old.	12131149	Ayah saya sudah tua.
8781935	Where did you hide the money?	12132449	Di mana kamu menyembunyikan uangnya?
17881	I know you are rich.	12132490	Aku tahu kamu kaya.
17881	I know you are rich.	12132491	Aku tahu bahwa kamu kaya.
5090049	Tom's mother is a housewife.	12132496	Ibu Tom seorang ibu rumah tangga.
9265482	Tomorrow will be even colder.	12132497	Besok akan lebih dingin lagi.
7184709	I can't go to Australia, either.	12132500	Aku juga tidak bisa pergi ke Australia.
10708091	The doctor came.	12133206	Dokter pun datang.
10708091	The doctor came.	12133208	Pak Dokter datang.
10708091	The doctor came.	12133209	Bu Dokter datang.
6630946	Wash the vegetables.	12133214	Cucilah sayurnya!
2245939	I like Saturdays.	12133219	Aku suka hari Sabtu.
3436669	The question is how.	12133224	Pertanyaannya adalah bagaimana.
8950545	Who invented shoes?	12133225	Siapa yang menciptakan sepatu?
3820459	I wanted to sunbathe.	12133247	Aku ingin berjemur.
6666060	I have another suggestion.	12133258	Saya punya satu saran lagi.
6666060	I have another suggestion.	12133259	Saya punya saran lain.
6615648	I miss Paris.	12134226	Aku rindu Paris.
4890615	Do you think she likes me?	12134227	Apakah menurutmu dia suka padaku?
11864175	He answered the question.	12134228	Dia menjawab pertanyaan itu.
6662731	Tom lives in a small house not far from the river.	12134230	Tom tinggal di rumah kecil tak jauh dari sungai.
5317926	This cat is white.	12134234	Kucing ini putih.
2399188	I have a cat.	12134237	Aku punya kucing.
3735729	I forgot to ask him what his name was.	12134405	Aku lupa menanyakan siapa namanya.
8594277	Mary's wife is bisexual.	12134638	Istri Mary biseksual.
8230714	Islam rejects racism.	12134641	Islam menolak rasisme.
2948172	The soldiers died.	12134642	Tentara-tentara itu mati.
12135741	Tom said he had a birthmark.	12135750	Tom bilang dia punya tanda lahir.
4391122	This isn't a real diamond.	12135752	Ini bukan berlian asli.
4391122	This isn't a real diamond.	12135753	Ini bukan berlian sungguhan.
2535326	How many eggs do we need?	12135754	Berapa telur yang kita butuhkan?
2535326	How many eggs do we need?	12135755	Berapa banyak telur yang kita perlukan?
12055232	You aren't his enemy.	12135757	Kamu bukan musuhnya.
2538495	Three people were killed in the accident.	12135956	Tiga orang tewas dalam kecelakaan tersebut.
6810284	Sami doesn't work there anymore.	12135979	Sami tidak bekerja di sana lagi.
3367352	I wrote a song about you.	12135982	Aku menulis lagu tentangmu.
5906375	They're sleeping like babies.	12135983	Mereka tidur seperti bayi.
11960200	Is your favourite colour grey?	12135985	Apakah warna kesukaanmu abu-abu?
11959498	The train has five carriages.	12135987	Kereta itu memiliki lima gerbong.
7907662	Tbilisi is the capital of Georgia.	12135988	Tbilisi adalah ibu kota Georgia.
252037	My friends don't play tennis.	12135992	Teman-temanku tidak bermain tenis.
1888442	We're free!	12135995	Kita bebas!
7136345	This is a dream.	12136000	Ini mimpi.
243275	I'll call him tonight.	11978255	Aku akan meneleponnya malam ini.
12137352	If you're happy and you know it, clap your hands.	11978341	Kalau kau suka hati, tepuk tangan.
3010121	Go and play with your friends.	12137354	Pergi dan bermainlah dengan teman-temanmu.
8412535	I won't be helping Tom tomorrow.	12137355	Aku tidak akan membantu Tom besok.
5619999	Whales are mammals.	12137357	Paus itu mamalia.
5619999	Whales are mammals.	12137358	Paus adalah binatang mamalia.
8049839	I think that I'm fluent in French.	12137359	Aku rasa aku lancar berbahasa Prancis.
8049838	I think I'm fluent in French.	12137359	Aku rasa aku lancar berbahasa Prancis.
2333221	I'm going to learn German.	12137360	Aku akan belajar bahasa Jerman.
298009	He is my friend.	12137361	Dia temanku.
2720631	You should've gone home already.	12137365	Seharusnya kamu sudah pulang.
3916850	Has Tom found them yet?	12137465	Apakah Tom sudah menemukan mereka?
1027398	It's all Tom's fault.	12137466	Semua salah Tom.
3181773	Tom never talks about his kids.	12137467	Tom tidak pernah berbicara tentang anak-anaknya.
3181773	Tom never talks about his kids.	12137468	Tom tidak pernah bercerita tentang anak-anaknya.
7810511	Do you know Tom's family?	12137471	Apakah kamu mengenal keluarga Tom?
12137887	Tom and Mary are incompatible.	12137888	Tom dan Mary tidak cocok.
12137110	I am studying the properties of this liquid.	12137890	Aku sedang mempelajari karakteristik cairan ini.
749759	She's thirty-three.	12137892	Dia berusia tiga puluh tiga tahun.
2669743	Who's playing the guitar?	12137895	Siapa yang bermain gitar?
7209203	I have a younger sister who lives in Boston.	12137900	Aku punya adik perempuan yang tinggal di Boston.
4463236	He hates me. And I hate him!	12137901	Dia membenciku. Dan aku membencinya!
12139094	I knocked on the door, but no one answered.	1541664	Saya mengetuk pintu, tapi tidak ada orang yang menjawab.
12139097	I didn't know that Tom was a singer.	5615045	Aku tidak tahu bahwa Tom seorang penyanyi.
320093	I can't hear you.	11420564	Saya tidak dapat mendegarmu.
1470226	I can't speak German.	5268815	Aku tidak bisa berbahasa Jerman.
6823639	I don't know exactly where I was born.	4287353	Aku tidak tahu tepatnya di mana aku dilahirkan?
1907940	I can't eat pork.	3362951	Saya tidak boleh makan daging babi.
15861	You can't ride a horse.	2617515	Kamu tidak bisa menunggang kuda.
7476764	They lost their glasses.	10676417	Mereka kehilangan kacamata mereka.
682000	They want to separate after 40 years of marriage.	808752	Mereka ingin berpisah setelah menikah 40 tahun.
305892	They opposed Darwin's theory of evolution.	7464497	Mereka menentang teori evolusi Darwin.
12139107	They also speak Esperanto.	10041406	Mereka juga berbicara bahasa Esperanto.
807277	Thousands of people lost their jobs.	1101403	Ribuan orang kehilangan pekerjaan mereka.
12139109	They say that he was a musician when he was young.	774778	Mereka mengatakan bahwa dia adalah musisi ketika masih muda.
9955770	They're watching a movie.	7021986	Mereka sedang menonton film.
273060	The teacher told them not to swim in the river.	8808762	Bu guru memberi tahu mereka agar tidak berenang di sungai.
288289	He bought a hat.	12139204	Dia membeli topi.
680458	They bought a car.	12139206	Mereka membeli mobil.
72055	He looks suspicious.	12139208	Dia terlihat mencurigakan.
12139215	He went to France to study music.	11042571	Dia pergi ke Prancis untuk belajar musik.
12140888	I've learned a lot from my mistakes.	12140889	Aku telah banyak belajar dari kesalahanku.
10032537	I want to buy a hat.	12140897	Aku ingin membeli topi.
1495771	I bought this sweater yesterday.	12140901	Aku membeli sweter ini kemarin.
290815	He was the first man I interviewed for the job.	1034580	Dia pria pertama yang saya wawancarai untuk pekerjaan.
270812	Water is important for humans.	4389297	Air penting untuk manusia.
1840167	Thanks for the comment.	5891468	Terima kasih untuk komentarnya.
285096	He is impossible to beat.	5999507	Dia mustahil untuk dikalahkan.
12141139	Hanako has decided to go to Paris.	4076535	Hanako sudah memutuskan untuk pergi ke Paris.
243299	Is there a room available for tonight?	1065633	Apakah ada kamar yang tersedia untuk malam ini?
2276267	I don't work for Tom.	4959519	Saya tidak bekerja untuk Tom.
32353	Maria spends a lot of money on clothes.	3486352	Maria mengeluarkan banyak uang untuk pakaian.
4331024	Thank you for yesterday.	4396674	Terima kasih untuk yang kemarin.
1891134	I'm sure I'll find a good gift for Tom.	4717518	Aku yakin akan menemukan hadiah yang bagus untuk Tom.
11133906	Be careful not to scare him.	11133908	Berhati-hatilah untuk tidak membuatnya takut.
12141469	Tom killed his son.	12141470	Tom membunuh anak laki-lakinya.
5860787	I went to the beach.	12141473	Saya pergi ke pantai.
6052987	They dance all night.	12141478	Mereka berdansa semalaman.
3096107	What do you see out there?	12141480	Apa yang kamu lihat di luar sana?
7008805	Tom often borrows books from Mary.	12141481	Tom sering meminjam buku dari Mary.
1807905	John was born in America.	12141482	John lahir di Amerika.
2215696	Tom will kill me.	12141485	Tom akan membunuhku.
8340706	I don't know who those suitcases belong to.	12141487	Saya tidak tahu koper-koper itu milik siapa.
5756664	Are we your enemies?	12141647	Apakah kami musuh kalian?
5756664	Are we your enemies?	12141646	Apakah kami musuhmu?
12143646	Unfortunately, there's nowhere to get changed on the beach.	12144245	Sayangnya, tidak ada tempat untuk ganti baju di pantai.
8158256	The atmospheric pressure is high.	12146973	Tekanan udaranya tinggi.
11953649	There are about thirty people in this room.	12146981	Ada sekitar tiga puluh orang di ruangan ini.
49710	That restaurant has a very nice atmosphere.	12146984	Restoran itu suasananya sangat bagus.
9337557	I don't need a receipt.	12146985	Saya tidak perlu struknya.
9337557	I don't need a receipt.	12146986	Tidak usah pakai struk.
3970834	I bought it with my own money.	12146993	Aku membelinya dengan uangku sendiri.
5860793	I turned off the TV.	12146996	Aku mematikan televisi.
2548407	I turned the TV off.	12146996	Aku mematikan televisi.
3204022	Do you believe everything Tom tells you?	12147004	Apakah kamu percaya apa pun yang Tom katakan padamu?
11173980	I didn't get anything.	12147013	Aku enggak dapat apa-apa.
69796	Can you play the violin?	12147014	Kamu bisa main biola?
69796	Can you play the violin?	12147015	Bisakah kamu bermain biola?
69796	Can you play the violin?	12147016	Bisakah kalian bermain biola?
11668661	This is the only way to solve this problem.	12147025	Ini adalah satu-satunya cara menyelesaikan masalah ini.
7149922	Why did Tom decide not to go to Australia?	12147028	Mengapa Tom memutuskan untuk tidak pergi ke Australia?
12029102	English is my second language.	12147035	Bahasa Inggris adalah bahasa keduaku.
10290415	I am not at home.	12147041	Aku tidak di rumah.
2359470	I haven't done that since I was twelve.	12147054	Aku belum pernah melakukannya sejak aku berusia dua belas tahun.
3183471	Speaking of last night, what time did you get home?	12147056	Omong-omong soal kemarin malam, kamu sampai di rumah jam berapa?
12147709	The walls support the ceiling.	12148311	Tembok menyangga plafon.
619725	A chain is no stronger than its weakest link.	12148312	Sebuah rantai tidak lebih kuat daripada mata rantai terlemahnya.
5352262	She was my first love.	12148317	Dialah cinta pertamaku.
541871	He's my first love.	12148317	Dialah cinta pertamaku.
541872	She's my first love.	12148317	Dialah cinta pertamaku.
12147458	Cats like cardboard boxes.	12148322	Kucing suka kotak kardus.
12147458	Cats like cardboard boxes.	12148323	Kucing suka kardus.
12147460	My husband likes Japanese cars.	12148328	Suamiku suka mobil Jepang.
12146281	He helped me, you didn't.	12148335	Dia menolongku, kamu tidak.
12146271	The world needs heroes.	12148336	Dunia ini membutuhkan pahlawan.
12149548	I was born on March 18, 1994.	4477013	Saya lahir pada tanggal 18 Maret 1994.
12149550	I have to buy one of these.	1800413	Saya harus membeli salah satu dari ini.
258392	I turned right.	4642760	Saya belok ke kanan.
2744171	Last night, I read a book.	5132843	Tadi malam, saya membaca buku.
12149556	My father wanted me to be an engineer.	4079922	Ayah saya ingin saya menjadi seorang insinyur.
6873460	I can't fix the computer.	1800300	Saya tidak bisa memperbaiki komputer.
1016963	I don't like your name.	4446427	Saya tidak suka nama Anda.
258990	I was born and raised in Tokyo.	10714732	Saya lahir dan dibesarkan di Tokyo.
17015	I can hear you, but I can't see you.	366307	Saya mendengar anda, tapi saya tidak dapat melihat anda.
354494	I forgot to ask him.	4555898	Saya lupa bertanya padanya.
1423299	In Japan, the new school year begins in April.	12149898	Di Jepang, tahun ajaran baru dimulai pada bulan April.
651274	In Japan, the new school year starts in April.	12149898	Di Jepang, tahun ajaran baru dimulai pada bulan April.
3909380	We have to stop her.	12150286	Kita harus menghentikannya.
3909379	We have to stop him.	12150286	Kita harus menghentikannya.
3909374	We need to stop him.	12150286	Kita harus menghentikannya.
3909375	We need to stop her.	12150286	Kita harus menghentikannya.
7786394	We must stop her.	12150286	Kita harus menghentikannya.
3909392	We've got to stop her.	12150286	Kita harus menghentikannya.
3909391	We've got to stop him.	12150286	Kita harus menghentikannya.
28927	I'm going to Europe next week.	11134959	aku akan pergi ke Eropa minggu depan
2650190	I want to see!	11130005	Aku ingin lihat!
1860750	Call me when you're ready.	5868220	Telepon aku kalau sudah siap.
3024478	Can I talk to Tom?	5885775	Boleh aku bicara sama Tom?
12150307	I work here. I'm not a guest.	2475503	Aku bekerja di sini. Aku bukanlah tamu.
12150307	I work here. I'm not a guest.	2475497	Saya bekerja di sini. Saya bukan tamu.
12150307	I work here. I'm not a guest.	2475501	Aku bekerja di sini. Aku bukan tamu.
9986009	Why did I add this sentence?	4318512	Kenapa aku menambahkan kalimat ini?
1841665	I never said that.	5996659	Aku tidak pernah mengatakan itu.
12150312	I noticed he was wearing a new hat.	4121124	Aku perhatikan dia mengenakan topi baru.
261721	I'm busy.	7026216	Aku sedang sibuk.
406588	Tom is older than I am.	4454951	Tom lebih tua daripada aku.
278820	If the weather is good, I'll go to the park.	3806613	Kalau cuacanya bagus, aku akan pergi ke taman.
310973	I think she will come back soon.	4235887	Aku pikir dia akan segera kembali.
4569160	I want to eat something delicious.	4314901	Aku ingin memakan sesuatu yang enak.
5334970	Now I'm free.	1503836	Sekarang aku bebas.
10714771	I know they think I'm stupid.	10102845	Aku tahu mereka berpikir aku bodoh.
284468	He and I walked together.	4157441	Dia dan aku berjalan bersama-sama.
260139	I thought he was sick.	8809562	Aku kira dia sakit.
283223	I don't know where he went.	4259677	Aku tidak tahu dia pergi kemana.
5167613	I've eaten.	7024351	Aku sudah makan.
2390833	I really hate Tom.	9666091	Aku sangat benci Tom.
2481307	May I kiss you?	4924436	Bolehkah aku menciummu?
1841665	I never said that.	5996663	Aku tidak pernah berkata itu.
2650963	I can live without water.	3806622	Aku bisa hidup tanpa air.
891930	I want to die with Getter Jaani.	1036799	Aku ingin mati bersama Getter Jaani.
1096038	Tom admitted his mistake.	5871034	Tom mengakui kesalahannya.
12150341	I've added 3,333 Russian sentences to the Tatoeba corpus.	10653885	Aku telah menambahkan 3.333 kalimat berbahasa Rusia ke korpus Tatoeba.
2543608	I'm curious about one thing.	7021369	Aku penasaran tentang satu hal.
256266	I met an old man near the station.	4271964	Aku bertemu dengan seorang lelaki tua di dekat stasiun.
3591771	That's not what I'm looking for.	1019578	Bukan itu yang aku cari.
2245867	I hate spiders.	11782454	Aku benci laba laba-laba.
1887196	I didn't mean to embarrass you.	7021488	Aku tidak bermaksud membuatmu malu.
27653	I don't want to go alone.	4413148	Aku tidak ingin pergi sendirian.
262339	I think so, too.	10271608	Aku juga berpikir begitu.
1142473	You can swim, but I can't.	9145833	Kamu bisa berenang, tetapi aku tidak bisa.
4817055	They shouldn't be doing that.	12150355	Mereka seharusnya tidak melakukan itu.
6439480	Those sunglasses are Tom's.	12150357	Kacamata hitam itu punya Tom.
4915350	Finding a job is difficult.	12150358	Mencari pekerjaan itu sulit.
3399344	There are themes that are always present in his books.	12152777	Ada tema yang selalu muncul dalam buku-bukunya.
4458100	Is hexane toxic?	12153205	Apakah heksana beracun?
10741493	Tom is resting under a tree.	12153221	Tom sedang beristirahat di bawah pohon.
2712599	We'll never know what really happened to Tom.	12153226	Kita tidak akan pernah tahu apa yang sebenarnya terjadi pada Tom.
12153263	You will buy the book today.	12152780	Kamu akan membeli buku itu hari ini.
